ID	Gender	Age	Time	X_position	Y_position	POINT	SubChain	SubChain_Start_end_tag	SubChain_ID	iter	WGS_distance	Time_Consume	Speed	t_p_i	residual	from	to	osmid	e_i	oneway	length	highway	highway_l	SpeedKM	Overspeeding
C0000028	男	32	2020-05-01 22:39:21	113.01197312	28.19535888	SRID=4326;POINT(113.01197312466942 28.195358883698283)	1	0	C0000028.1	1.0	26.09071663014577	18.0	1.4494842572303206	6	9.584287506096524	5198113886	5198113877	536652327	21610	0	193.37099999999998	['tertiary']	2.0	5.218143326029154	0
C0000028	男	32	2020-05-01 22:39:38	113.01268154	28.19530266	SRID=4326;POINT(113.0126815439069 28.195302656549995)	1	0	C0000028.1	1.0	69.8339490477737	17.0	4.107879355751393	7	5.062810914403234	5198113886	5198113877	536652327	21610	0	193.37099999999998	['tertiary']	2.0	14.788365680705017	0
C0000028	男	32	2020-05-01 22:39:52	113.01269971	28.19534175	SRID=4326;POINT(113.0126997051852 28.1953417477985)	1	0	C0000028.1	1.0	4.685015532619575	14.0	0.3346439666156839	8	7.651309832546778	5198113886	5198113877	536652327	21610	0	193.37099999999998	['tertiary']	2.0	1.2047182798164622	0
C0000028	男	32	2020-05-01 22:40:09	113.01272577	28.19534304	SRID=4326;POINT(113.01272576704861 28.195343039432053)	1	0	C0000028.1	1.0	2.5626636722203378	17.0	0.150744921895314	9	10.036579391188157	5198113886	5198113877	536652327	21610	0	193.37099999999998	['tertiary']	2.0	0.5426817188231304	0
C0000028	男	32	2020-05-01 22:40:25	113.01281344	28.19550409	SRID=4326;POINT(113.01281344326983 28.195504085410878)	1	0	C0000028.1	2.0	19.81525348622523	16.0	1.2384533428890772	10	15.485919357856208	1970462717	5198113877	122003201	10075	1	225.4	['trunk']	4.0	4.458432034400678	0
C0000028	男	32	2020-05-01 22:40:40	113.01286144	28.19579453	SRID=4326;POINT(113.01286143659694 28.19579452929317)	1	0	C0000028.1	2.0	32.53051138983741	15.0	2.1687007593224945	11	13.952587531914766	1970462717	5198113877	122003201	10075	1	225.4	['trunk']	4.0	7.80732273356098	0
C0000028	男	32	2020-05-01 22:40:50	113.01293741	28.19622365	SRID=4326;POINT(113.01293741190358 28.19622364537243)	1	0	C0000028.1	2.0	48.1376031466959	10.0	4.81376031466959	12	9.399794241869062	1970462717	5198113877	122003201	10075	1	225.4	['trunk']	4.0	17.329537132810525	0
C0000028	男	32	2020-05-01 22:41:02	113.01302095	28.19670153	SRID=4326;POINT(113.01302094777107 28.196701532107742)	1	0	C0000028.1	2.0	53.591313025003096	12.0	4.465942752083591	13	5.7939984464952206	1970462717	5198113877	122003201	10075	1	225.4	['trunk']	4.0	16.077393907500927	0
C0000028	男	32	2020-05-01 22:41:19	113.01310002	28.19740402	SRID=4326;POINT(113.01310002324138 28.197404019253817)	1	2	C0000028.1	3.0	78.23790783712276	17.0	4.602229872771926	14	10.15588335823044	1364284993	1970462717	[456866569, 486710611, 122003201]	5415	1	1169.068	['trunk']	4.0	16.568027541978935	0
C0000028	男	32	2020-05-01 22:42:26	113.01311804	28.19987975	SRID=4326;POINT(113.01311804339718 28.199879747754473)	3	1	C0000028.3	1.0	0.0	0.0	0.0	0	2.8793196329692132	6302474289	1970439153	389535720	9936	1	296.689	['secondary']	3.0	0.0	0
C0000028	男	32	2020-05-01 22:42:42	113.01318929	28.20036981	SRID=4326;POINT(113.0131892884291 28.200369813816565)	3	0	C0000028.3	1.0	54.75842145258606	16.0	3.422401340786629	1	8.44273086945405	6302474289	1970439153	389535720	9936	1	296.689	['secondary']	3.0	12.320644826831865	0
C0000028	男	32	2020-05-01 22:43:00	113.01316934	28.20068175	SRID=4326;POINT(113.0131693368047 28.200681753455793)	3	0	C0000028.3	1.0	34.625473520194426	18.0	1.923637417788579	2	8.754368269793346	6302474289	1970439153	389535720	9936	1	296.689	['secondary']	3.0	6.925094704038885	0
C0000028	男	32	2020-05-01 22:43:12	113.01321955	28.20107697	SRID=4326;POINT(113.01321955033859 28.201076967889104)	3	0	C0000028.3	1.0	44.075881457484854	12.0	3.672990121457072	3	6.496484868379043	6302474289	1970439153	389535720	9936	1	296.689	['secondary']	3.0	13.22276443724546	0
C0000028	男	32	2020-05-01 22:43:28	113.01388100000001	28.20122272	SRID=4326;POINT(113.01388100053752 28.201222722281255)	3	2	C0000028.3	2.0	66.9188719255155	16.0	4.182429495344719	4	17.341181389868204	3927014040	6302474321	389535698	15762	1	182.429	['secondary']	3.0	15.056746183240989	0
C0000028	男	32	2020-05-01 22:43:49	113.0139064	28.2022104	SRID=4326;POINT(113.01390640204839 28.202210396966045)	4	1	C0000028.4	1.0	0.0	0.0	0.0	0	8.318356058168874	6304587027	1958575868	389535699	7607	1	128.691	['secondary']	3.0	0.0	0
C0000028	男	32	2020-05-01 22:44:09	113.01401283	28.20321035	SRID=4326;POINT(113.0140128298968 28.203210347244383)	4	0	C0000028.4	1.0	111.30871622727516	20.0	5.5654358113637565	1	7.298541299967664	6304587027	1958575868	389535699	7607	1	128.691	['secondary']	3.0	20.035568920909522	0
C0000028	男	32	2020-05-01 22:44:27	113.01409163	28.20419356	SRID=4326;POINT(113.01409162563198 28.204193555626293)	4	0	C0000028.4	2.0	109.23632212940106	18.0	6.0686845627445045	2	13.115256429900963	1958575868	1970439138	389535699	7606	1	92.946	['secondary']	3.0	21.847264425880216	1
C0000028	男	32	2020-05-01 22:44:47	113.01405549	28.20527212	SRID=4326;POINT(113.01405549227638 28.20527211639489)	4	0	C0000028.4	3.0	119.58164415808606	20.0	5.9790822079043044	3	14.404870386762305	6311559222	1958575857	389535699	7604	1	135.003	['secondary']	3.0	21.524695948455495	1
C0000028	男	32	2020-05-01 22:44:58	113.01414855	28.20552468	SRID=4326;POINT(113.01414854950305 28.205524683583306)	4	0	C0000028.4	4.0	29.44274977508696	11.0	2.676613615916996	4	24.08239679034375	1958575857	1970462640	389535699	7602	1	173.935	['secondary']	3.0	9.635809017301186	0
C0000028	男	32	2020-05-01 22:45:09	113.01440625	28.20557527	SRID=4326;POINT(113.01440625006178 28.20557527173726)	4	0	C0000028.4	5.0	25.913364327168328	11.0	2.355760393378939	5	17.770999320276996	6302301332	1958575857	185290910	7603	0	107.595	['residential']	1.0	8.48073741616418	0
C0000028	男	32	2020-05-01 22:45:20	113.01480606	28.20561249	SRID=4326;POINT(113.01480606267465 28.205612490391527)	4	0	C0000028.4	5.0	39.467305987809	11.0	3.587936907982636	6	6.035248895010098	6302301332	1958575857	185290910	7603	0	107.595	['residential']	1.0	12.916572868737491	0
C0000028	男	32	2020-05-01 22:45:32	113.01537365	28.205561600000003	SRID=4326;POINT(113.01537365047582 28.20556160203674)	4	0	C0000028.4	6.0	56.0075722084762	12.0	4.667297684039683	7	9.05177992034034	6302301332	1970462504	185290910	10019	0	81.047	['residential']	1.0	16.80227166254286	0
C0000028	男	32	2020-05-01 22:45:43	113.01573793	28.20551908	SRID=4326;POINT(113.0157379320569 28.205519079525487)	4	0	C0000028.4	6.0	36.072148493361595	11.0	3.2792862266692366	8	15.26121954458126	6302301332	1970462504	185290910	10019	0	81.047	['residential']	1.0	11.805430416009251	0
C0000028	男	32	2020-05-01 22:45:53	113.01601351	28.20550246	SRID=4326;POINT(113.01601350640563 28.205502460777286)	4	0	C0000028.4	6.0	27.11758719267389	10.0	2.7117587192673893	9	15.826248711581481	6302301332	1970462504	185290910	10019	0	81.047	['residential']	1.0	9.762331389362602	0
C0000028	男	32	2020-05-01 22:46:03	113.0164759	28.20549644	SRID=4326;POINT(113.01647589814984 28.205496437294126)	4	0	C0000028.4	7.0	45.399871891268816	10.0	4.539987189126882	10	12.049370139525152	6304587025	1970462504	185290910	10020	0	108.102	['residential']	1.0	16.343953880856777	0
C0000028	男	32	2020-05-01 22:46:14	113.01695854	28.20547787	SRID=4326;POINT(113.01695854292797 28.205477866429852)	4	0	C0000028.4	8.0	47.42768237692695	11.0	4.311607488811541	11	13.990926563769673	6304587025	1958575888	185290910	7613	0	92.149	['residential']	1.0	15.521786959721547	0
C0000028	男	32	2020-05-01 22:46:24	113.01744053	28.20552022	SRID=4326;POINT(113.01744052883703 28.20552021677085)	4	0	C0000028.4	8.0	47.5513773002217	10.0	4.755137730022168	12	11.665458290929614	6304587025	1958575888	185290910	7613	0	92.149	['residential']	1.0	17.11849582807981	0
C0000028	男	32	2020-05-01 22:46:35	113.01773368	28.20553933	SRID=4326;POINT(113.01773367735773 28.205539331810677)	4	0	C0000028.4	8.0	28.857703107370195	11.0	2.6234275552154718	13	8.405198850666357	6304587025	1958575888	185290910	7613	0	92.149	['residential']	1.0	9.4443391987757	0
C0000028	男	32	2020-05-01 22:46:46	113.01791463	28.20566077	SRID=4326;POINT(113.01791462513599 28.20566076779566)	4	0	C0000028.4	9.0	22.28699845790205	11.0	2.0260907689001866	14	12.478333743457375	1958575888	1958575780	185290934	7570	0	245.692	['residential']	1.0	7.293926768040672	0
C0000028	男	32	2020-05-01 22:46:57	113.01791180000001	28.20566874	SRID=4326;POINT(113.017911804853 28.20566873757518)	4	0	C0000028.4	9.0	0.9259241107216236	11.0	0.0841749191565112	15	13.39991860917771	1958575888	1958575780	185290934	7570	0	245.692	['residential']	1.0	0.3030297089634403	0
C0000028	男	32	2020-05-01 22:47:08	113.01793293	28.20571692	SRID=4326;POINT(113.01793292692338 28.205716919553495)	4	0	C0000028.4	9.0	5.728252634829082	11.0	0.5207502395299166	16	17.91109442112122	1958575888	1958575780	185290934	7570	0	245.692	['residential']	1.0	1.8747008623077	0
C0000028	男	32	2020-05-01 22:47:18	113.0179992	28.20617306	SRID=4326;POINT(113.01799920329387 28.2061730566975)	4	0	C0000028.4	10.0	50.967653109651536	10.0	5.096765310965154	17	5.747188224250827	9049870137	8220185013	185290934	31576	0	105.38600000000001	['residential']	1.0	18.348355119474554	0
C0000028	男	32	2020-05-01 22:47:29	113.01802747	28.20663091	SRID=4326;POINT(113.0180274658957 28.206630910548917)	4	0	C0000028.4	10.0	50.81605969655422	11.0	4.619641790595838	18	10.400122948683787	9049870137	8220185013	185290934	31576	0	105.38600000000001	['residential']	1.0	16.630710446145017	0
C0000028	男	32	2020-05-01 22:47:40	113.01811176	28.20716399	SRID=4326;POINT(113.01811176406612 28.20716398953768)	4	0	C0000028.4	11.0	59.65414653516721	11.0	5.423104230469747	19	8.593582470454798	6302301335	1958575772	185290934	7565	0	62.9	['residential']	1.0	19.523175229691088	0
C0000028	男	32	2020-05-01 22:47:51	113.01809694	28.20767248	SRID=4326;POINT(113.01809694234836 28.20767247978496)	4	0	C0000028.4	12.0	56.37106610561411	11.0	5.124642373237646	20	8.973451680228342	1970462700	1958575772	185290934	7564	0	30.52	['residential']	1.0	18.448712543655525	0
C0000028	男	32	2020-05-01 22:48:01	113.01812154	28.20799196	SRID=4326;POINT(113.01812154466224 28.20799196291295)	4	0	C0000028.4	12.0	35.487941689953296	10.0	3.54879416899533	21	7.22674965871713	1970462700	1958575772	185290934	7564	0	30.52	['residential']	1.0	12.775659008383188	0
C0000028	男	32	2020-05-01 22:48:18	113.01815954	28.20882131	SRID=4326;POINT(113.01815953808648 28.208821308775814)	4	2	C0000028.4	13.0	91.98658289819656	17.0	5.4109754645997965	22	13.273157313078412	1970462700	1970462638	185290934	10057	0	168.139	['residential']	1.0	19.47951167255927	0
C0000032	男	58	2020-05-01 14:21:26	113.01336382	28.18816536	SRID=4326;POINT(113.01336381719999 28.18816535952477)	1	1	C0000032.1	1.0	0.0	0.0	0.0	0	17.332961729922086	3120454900	8381435875	[391296712, 307003475]	11586	1	269.072	['secondary']	3.0	0.0	0
C0000032	男	58	2020-05-01 14:21:39	113.01328539	28.18812638	SRID=4326;POINT(113.01328539135454 28.18812638428267)	1	0	C0000032.1	1.0	8.829939876170819	13.0	0.6792261443208321	1	13.770859893673661	3120454900	8381435875	[391296712, 307003475]	11586	1	269.072	['secondary']	3.0	2.4452141195549957	0
C0000032	男	58	2020-05-01 14:21:49	113.01276829	28.188098600000004	SRID=4326;POINT(113.01276829352493 28.18809860109771)	1	0	C0000032.1	1.0	50.86757062328309	10.0	5.086757062328309	2	8.795565955214919	3120454900	8381435875	[391296712, 307003475]	11586	1	269.072	['secondary']	3.0	18.312325424381914	0
C0000032	男	58	2020-05-01 14:22:03	113.01229246	28.18781647	SRID=4326;POINT(113.01229246009528 28.187816470936088)	1	0	C0000032.1	2.0	56.21864405302615	14.0	4.0156174323590115	3	18.123474386843228	3120454850	8381435875	307003468	11548	1	10.062000000000001	['trunk_link']	4.0	14.456222756492442	0
C0000032	男	58	2020-05-01 14:22:15	113.01207747	28.187237100000004	SRID=4326;POINT(113.0120774656016 28.187237096365877)	1	0	C0000032.1	3.0	67.588485646186	12.0	5.632373803848831	4	13.042357318021311	8381435874	3120454905	307003460	11595	1	334.899	['trunk_link']	4.0	20.276545693855795	0
C0000032	男	58	2020-05-01 14:22:26	113.01185051	28.18677561	SRID=4326;POINT(113.01185051049887 28.18677561165235)	1	0	C0000032.1	3.0	55.78798793950733	11.0	5.071635267227939	5	18.454951461842363	8381435874	3120454905	307003460	11595	1	334.899	['trunk_link']	4.0	18.25788696202058	0
C0000032	男	58	2020-05-01 14:22:40	113.01190027	28.18595895	SRID=4326;POINT(113.01190027422201 28.185958952243134)	1	0	C0000032.1	3.0	90.63606725091527	14.0	6.474004803636805	6	11.483124852150853	8381435874	3120454905	307003460	11595	1	334.899	['trunk_link']	4.0	23.306417293092498	1
C0000032	男	58	2020-05-01 14:22:53	113.01175139	28.18526629	SRID=4326;POINT(113.01175139461007 28.185266291584167)	1	0	C0000032.1	3.0	78.14192831863333	13.0	6.010917562971795	7	9.651575386631276	8381435874	3120454905	307003460	11595	1	334.899	['trunk_link']	4.0	21.639303226698463	1
C0000039	男	17	2020-05-01 22:52:35	112.97015162	28.20547435	SRID=4326;POINT(112.97015162185303 28.20547434875478)	1	0	C0000039.1	1.0	50.534560753105275	10.0	5.053456075310526	14	8.33004489221357	1957100981	1957100868	[389262298, 185140693]	6740	1	160.09	['secondary']	3.0	18.192441871117897	0
